created_at,id,author_id,text,name,location,username,clean_text,label
2022-02-28T09:48:52.000Z,3045941399,3045941399,"Ten years as a customer and @VodafoneUK won't update an expiring  contract without charging me. But that's fine my daughter works for @EE guess who I'm moving to ? 

One things for sure the customer service can only improve. 

See ya Vodaphone 👋",John May,Liverpool,JohnSquiggyMay,ten years as a customer and wont update an expiring contract without charging me but thats fine my daughter works for guess who im moving to one things for sure the customer service can only improve see ya vodaphone,1.0
2022-02-28T09:44:53.000Z,437754276,437754276,@VodafoneUK costa voucher not working today 😢the staff in @CostaCoffee were very kind and apologetic but said I wasn’t the first today 😞,Kirsty Old,"Ipswich, Suffolk",Therealspubble,costa voucher not working today the staff in were very kind and apologetic but said i wasnt the first today,-1.0
2022-02-28T09:19:14.000Z,256687855,256687855,"@VodafoneUK morning guys n girls, you have sent me a mms message but it won't seem to download over WiFi or 5g, any ideas what it might be?",A.Latcham,fixing things,alatcham,morning guys n girls you have sent me a mms message but it wont seem to download over wifi or g any ideas what it might be,-1.0
2022-02-28T08:27:58.000Z,66492523,66492523,@VodafoneUK I've spoke to them and they can't offer any actual assistance on why you don't accept the Note 10+ 5G,Lawrence Tanner,"Billingshurst, England",LawrenceTanner1,ive spoke to them and they cant offer any actual assistance on why you dont accept the note g,-1.0
2022-02-28T08:00:05.000Z,202338323,202338323,@VodafoneUK trying to contact Vodafone however I keep getting told nobody is available,Lucy Hibberd,London,LucyHibs,trying to contact vodafone however i keep getting told nobody is available,-1.0
2022-02-28T07:41:41.000Z,66492523,66492523,@VodafoneUK any idea why your trade in guarantee allows a Samsung Note 10+ to be traded in but not the Samsung Note 10+ 5G? This must be some kind of mistake/oversight? It won't let me trade in mine when it's a better model than the standard Note 10+. https://t.co/uqQlaZHalT,Lawrence Tanner,"Billingshurst, England",LawrenceTanner1,any idea why your trade in guarantee allows a samsung note to be traded in but not the samsung note g this must be some kind of mistakeoversight it wont let me trade in mine when its a better model than the standard note,-1.0
2022-02-28T06:37:39.000Z,20251524,20251524,@VodafoneUK #love love this one too bits 😻😻 https://t.co/febpbtq3uX,Ange W,Scotland,Fragster,love this one too bits,1
2022-02-28T06:29:13.000Z,103213282,103213282,@VodafoneUK #Love them both (but the cat is cuter) https://t.co/yVLopXhw5j,Jane Green,Dumfriesshire,Janeg88,them both but the cat is cuter,1
2022-02-28T00:01:42.000Z,47466175,47466175,"@MartinSLewis @Ofcom why are mobile networks @EE and @VodafoneUK allowed to charge CPI+3.9%?

Understand that the CPI is connected to inflation, but why an additional 3.9% when they aren't providing any new service next year? In fact they are taking away EU roaming.",Guru Pandit,"Woking, South East",gurupandit,why are mobile networks and allowed to charge cpi understand that the cpi is connected to inflation but why an additional when they arent providing any new service next year in fact they are taking away eu roaming,-1.0
2022-02-27T23:50:34.000Z,61002508,61002508,@VodafoneUK #love my husband and our miracle baby boys ❤️❤️❤️❤️ https://t.co/i82mzeJptC,karla gold,London,karlav10,my husband and our miracle baby boys,1
2022-02-27T22:41:42.000Z,23375043,23375043,@VodafoneUK Unsurprisingly I've done this and cleared the cache multiple times!,Stop.,"Birmingham, England",DeanBryan_,unsurprisingly ive done this and cleared the cache multiple times,-1.0
2022-02-27T22:38:19.000Z,23375043,23375043,"@VodafoneUK Yup, phone and app all up to date!",Stop.,"Birmingham, England",DeanBryan_,yup phone and app all up to date,1.0
2022-02-27T22:23:49.000Z,23375043,23375043,@VodafoneUK Samsung galaxy s21 ultra,Stop.,"Birmingham, England",DeanBryan_,samsung galaxy s ultra,1
2022-02-27T22:11:49.000Z,23375043,23375043,"@VodafoneUK Yes, I've been through all of the steps and it hasn't worked for months, I can't log in without it freezing and leaving my phone useless so I have to restart it!",Stop.,"Birmingham, England",DeanBryan_,yes ive been through all of the steps and it hasnt worked for months i cant log in without it freezing and leaving my phone useless so i have to restart it,-1.0
2022-02-27T22:04:31.000Z,23375043,23375043,@VodafoneUK so I can't log into the app because it literally crashes my phone and now the website doesn't want to take my money? Why am I paying so much for such a rubbish service?,Stop.,"Birmingham, England",DeanBryan_,so i cant log into the app because it literally crashes my phone and now the website doesnt want to take my money why am i paying so much for such a rubbish service,-1.0
2022-02-27T21:12:33.000Z,21577105,21577105,@VodafoneUK I just want to keep my number or I'd just cancel it. No way I'm accepting been charged 43 quid for the sake of 3 days.,Beth Louise Squires,Leeds,Beth251993,i just want to keep my number or id just cancel it no way im accepting been charged quid for the sake of days,-1.0
2022-02-27T21:07:21.000Z,21577105,21577105,"My contract ends tomorrow, I want to leave @VodafoneUK but don't yet have a new phone to change my number over to. Are they gonna charge me a load of money till I get a new one",Beth Louise Squires,Leeds,Beth251993,my contract ends tomorrow i want to leave but dont yet have a new phone to change my number over to are they gonna charge me a load of money till i get a new one,1.0
2022-02-27T20:30:13.000Z,366840837,366840837,@VodafoneUK They have told me to contact yourselves as it’s a code provided by very me rewards,A'L 📍,"England, United Kingdom",adamlea2,they have told me to contact yourselves as its a code provided by very me rewards,1.0
2022-02-27T20:20:39.000Z,366840837,366840837,@VodafoneUK trying to use my just eat code but it won’t work. now it’s expired!,A'L 📍,"England, United Kingdom",adamlea2,trying to use my just eat code but it wont work now its expired,-1.0
2022-02-27T19:31:01.000Z,342383856,342383856,@helenmcgown @TRWCwine @GoodBadRugby @VodafoneUK @miketindall13 What are you most buzzing about?  Watching the mighty bannockburn mens play?  Playing for the valkyries? Seeing the next generation coming through from the juniors? Or seeing James Haskell and Mike Tindall?,Bannockburn Rugby 🔥🏉,"Bannockburn, FK7 0EN ",bannockburnrfc,what are you most buzzing about watching the mighty bannockburn mens play playing for the valkyries seeing the next generation coming through from the juniors or seeing james haskell and mike tindall,1
2022-02-27T19:00:10.000Z,150823066,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/7acn1O17VC,Michael Tawroginski,United Kingdom 🇬🇧,Tawroginski,polandlublin,1
2022-02-27T18:24:14.000Z,87259853,87259853,"@VodafoneUK That’s great, thank you. Will have a look at what SIM deals you have.",Sarah 🌼 & Jasper 🐾,"England, United Kingdom",madcow42,thats great thank you will have a look at what sim deals you have,1.0
2022-02-27T16:57:50.000Z,87259853,87259853,"@VodafoneUK Thank. I’m happy to get both the airtime &amp; connectivity plans, but the way I read it I had to get a phone from you too. Do I need to get a new phone too?",Sarah 🌼 & Jasper 🐾,"England, United Kingdom",madcow42,thank im happy to get both the airtime amp connectivity plans but the way i read it i had to get a phone from you too do i need to get a new phone too,1.0
2022-02-27T16:45:44.000Z,3225483490,3225483490,"@theproperKP @VodafoneUK @EE If you live in London - avoid. The only provider with no Internet on the tube and above ground the signal is a joke, in most parts.",ed francis,"Nork Rise, UK",pompeyhedge,if you live in london avoid the only provider with no internet on the tube and above ground the signal is a joke in most parts,-1.0
2022-02-27T16:15:46.000Z,708847838,708847838,@VodafoneUK #LOVE is sharing the seat with your brother when you’re feeling a bit scared. https://t.co/AOeCLDzVkN,Victoria Bazley,"Kent, England",ickle0ne,is sharing the seat with your brother when youre feeling a bit scared,1
2022-02-27T15:15:16.000Z,3225483490,3225483490,Down to 3G 0.1mbps in Guildford @VodafoneUK shocking coverage this past year. You've only just 'fixed' it too. Definitely time to go. Don't reply.,ed francis,"Nork Rise, UK",pompeyhedge,down to g mbps in guildford shocking coverage this past year youve only just fixed it too definitely time to go dont reply,-1.0
2022-02-27T14:27:35.000Z,31250639,31250639,@VodafoneUK We saw this in Vegas 😍 #LOVE https://t.co/uCgvwQvsb0,Kellie Collister,UK,kelliec3,we saw this in vegas,1
2022-02-27T13:59:39.000Z,88241952,88241952,@VodafoneUK What's the number to call from a different phone?,Thu Win,"Here, there, everywhere",Tyw77,whats the number to call from a different phone,1.0
2022-02-27T13:13:14.000Z,1180000000000000000,1180000000000000000,A superb list of resources from @VodafoneUK as part of their commitment to using their platform and reach to tackle #domesticabuse. #Business engaging with their role is immensely powerful. We encourage anyone with staff to spend a few minutes on this page https://t.co/TumuA17N7U,Employers' Initiative on Domestic Abuse,United Kingdom,EIDAorg,a superb list of resources from as part of their commitment to using their platform and reach to tackle engaging with their role is immensely powerful we encourage anyone with staff to spend a few minutes on this page,1.0
2022-02-27T12:57:00.000Z,314606751,314606751,@VodafoneUK can I still use my data for FREE if I’m in Sweden?,Hamzy Malik,"North West, England",hamzymalik,can i still use my data for free if im in sweden,1.0
2022-02-27T12:20:44.000Z,21009666,21009666,Two hours on phone to @VodafoneUK @VodafoneBiz. After hour yesterday &amp; dozens of DMs. And after all that an engineer finally booked like I asked for yesterday. For next Friday. Week without ‘business’ broadband. Have had to take them to ombudsman before; here we go again.,Robin McKelvie,"Edinburgh, Scotland",robinmckelvie,two hours on phone to after hour yesterday amp dozens of dms and after all that an engineer finally booked like i asked for yesterday for next friday week without business broadband have had to take them to ombudsman before here we go again,-1.0
2022-02-27T11:00:26.000Z,65113045,65113045,"@AhmedShelbaya literally going around in circles with @VodafoneUK 

I have your broadband and even have three boosters and still I loose connection

Friday saw it happen twice with my global ceo. Imagine if that was you, what would you do about it?

Unacceptable!",Keith Riley (he/him),"Chorley, England",itskeithriley,literally going around in circles with i have your broadband and even have three boosters and still i loose connection friday saw it happen twice with my global ceo imagine if that was you what would you do about it unacceptable,-1.0
2022-02-27T10:35:31.000Z,21009666,21009666,"Not had @VodafoneUK business broadband since Friday night. No one on phone, online chat, or Twitter helping &amp; promised call backs never materialise. Terrible level of service @VodafoneBiz. And don’t hide behind Covid, we all have to deal with that. #Vodafonedown",Robin McKelvie,"Edinburgh, Scotland",robinmckelvie,not had business broadband since friday night no one on phone online chat or twitter helping amp promised call backs never materialise terrible level of service and dont hide behind covid we all have to deal with that,-1.0
2022-02-27T10:21:54.000Z,1390000000000000000,1390000000000000000,"Our next day out will be Saturday 5 March @bannockburnrfc with the @GoodBadRugby crew and @VodafoneUK plus special guests. Loads of rugby, loads of fun, live podcast and wine for you to taste plus signed bottles to win AND our infamous Van du Vin! See you there… @miketindall13 https://t.co/m9nDszLsSs",THE RUGBY WINE CLUB 🏉🍷,"England, United Kingdom",TRWCwine,our next day out will be saturday march with the crew and plus special guests loads of rugby loads of fun live podcast and wine for you to taste plus signed bottles to win and our infamous van du vin see you there,1
2022-02-27T09:36:31.000Z,88241952,88241952,@VodafoneUK Can your agent price match the potential cashback?,Thu Win,"Here, there, everywhere",Tyw77,can your agent price match the potential cashback,1.0
2022-02-27T09:12:25.000Z,37512310,37512310,"If you’re a parent, I would recommend reading @VodafoneUK’s Digital Parenting Magazine to help you navigate the unchartered waters of raising kids against the backdrop of rapidly evolving #tech. https://t.co/VoE27ptzC8 https://t.co/CqYfwCZflq",Richard Conway,"Suffolk, England",wickdaman,if youre a parent i would recommend reading digital parenting magazine to help you navigate the unchartered waters of raising kids against the backdrop of rapidly evolving,1
2022-02-27T08:23:25.000Z,87259853,87259853,"@VodafoneUK Im looking into a Samsung watch 4 with cellular connection. I see that you offer these, but it asks me to have a mobile plan with you. Im happy to swap to you, but do I need to also buy a new phone with you? My S21+ is only 4 months old so I don’t want a new one yet.",Sarah 🌼 & Jasper 🐾,"England, United Kingdom",madcow42,im looking into a samsung watch with cellular connection i see that you offer these but it asks me to have a mobile plan with you im happy to swap to you but do i need to also buy a new phone with you my s is only months old so i dont want a new one yet,1.0
2022-02-26T23:35:33.000Z,88241952,88241952,@VodafoneUK I kinda want to take advantage of cashback deals via Quidco/TCB.,Thu Win,"Here, there, everywhere",Tyw77,i kinda want to take advantage of cashback deals via quidcotcb,1.0
